"customer_id","model","fuel_type","vehicle_year","color","purchase_price_inr","city","state","customer_segment"
"BMWC0874","BMW iX1","Electric","2022","Blue","6900000","Delhi","Delhi","Executive"
"BMWC0875","BMW X1","Diesel","2024","White","5600000","Ahmedabad","Gujarat","Luxury"
"BMWC0876","BMW X1","Petrol","2022","Silver","5200000","Hyderabad","Telangana","Business"
"BMWC0877","BMW 7 Series","Petrol","2023","Blue","17750000","Chennai","Tamil Nadu","Luxury"
"BMWC0878","BMW iX1","Electric","2024","Grey","6800000","Gurugram","Haryana","Executive"
"BMWC0879","BMW iX1","Electric","2025","Grey","7000000","Kolkata","West Bengal","Executive"
"BMWC0880","BMW i5","Electric","2024","Red","12250000","Kolkata","West Bengal","Luxury"
"BMWC0881","BMW X5","Diesel","2023","Blue","11100000","Mumbai","Maharashtra","Premium"
"BMWC0882","BMW i4","Electric","2023","Silver","7700000","Chennai","Tamil Nadu","Business"
"BMWC0883","BMW i4","Electric","2024","Red","7750000","Noida","Uttar Pradesh","Luxury"
"BMWC0884","BMW 5 Series","Petrol","2022","White","7900000","Gurugram","Haryana","Executive"
"BMWC0885","BMW i7","Electric","2024","Black","20000000","Ahmedabad","Gujarat","Luxury"
"BMWC0886","BMW i7","Electric","2024","Blue","20100000","Bengaluru","Karnataka","Executive"
"BMWC0887","BMW 3 Series","Diesel","2025","Blue","5700000","Noida","Uttar Pradesh","Premium"
"BMWC0888","BMW 7 Series","Petrol","2025","Red","18250000","Noida","Uttar Pradesh","Premium"
"BMWC0889","BMW X5","Diesel","2022","Blue","11500000","Mumbai","Maharashtra","Business"
"BMWC0890","BMW X1","Petrol","2025","Black","5550000","Noida","Uttar Pradesh","Luxury"
"BMWC0891","BMW i7","Electric","2026","Black","20900000","Delhi","Delhi","Luxury"
"BMWC0892","BMW X7","Diesel","2024","Grey","15000000","Chennai","Tamil Nadu","Premium"
"BMWC0893","BMW i5","Electric","2021","Blue","12300000","Chandigarh","Chandigarh","Luxury"
"BMWC0894","BMW iX","Electric","2024","Blue","14900000","Noida","Uttar Pradesh","Executive"
"BMWC0895","BMW X7","Diesel","2023","Silver","14600000","Hyderabad","Telangana","Luxury"
"BMWC0896","BMW X1","Petrol","2022","Grey","5500000","Ahmedabad","Gujarat","Business"
"BMWC0897","BMW 2 Series Gran Coupe","Petrol","2023","White","4750000","Pune","Maharashtra","Business"
"BMWC0898","BMW 5 Series","Diesel","2025","Red","8250000","Bengaluru","Karnataka","Business"
"BMWC0899","BMW 5 Series","Diesel","2024","Grey","8400000","Jaipur","Rajasthan","Business"
"BMWC0900","BMW i5","Electric","2022","Grey","12150000","Pune","Maharashtra","Luxury"
"BMWC0901","BMW 5 Series","Diesel","2023","Blue","7650000","Pune","Maharashtra","Business"
"BMWC0902","BMW 2 Series Gran Coupe","Diesel","2022","Red","4900000","Gurugram","Haryana","Business"
"BMWC0903","BMW iX","Electric","2022","Grey","14900000","Mumbai","Maharashtra","Business"
"BMWC0904","BMW X1","Petrol","2023","Grey","5550000","Ahmedabad","Gujarat","Premium"
"BMWC0905","BMW 5 Series","Petrol","2025","Black","7600000","Delhi","Delhi","Premium"
"BMWC0906","BMW 3 Series","Diesel","2022","Silver","6550000","Noida","Uttar Pradesh","Executive"
"BMWC0907","BMW X3","Diesel","2023","Red","7450000","Chennai","Tamil Nadu","Luxury"
"BMWC0908","BMW 3 Series","Petrol","2024","White","6350000","Mumbai","Maharashtra","Premium"
"BMWC0909","BMW X3","Diesel","2025","Blue","8150000","Chennai","Tamil Nadu","Business"
"BMWC0910","BMW 2 Series Gran Coupe","Petrol","2026","Blue","4400000","Coimbatore","Tamil Nadu","Premium"
"BMWC0911","BMW X3","Diesel","2023","Grey","8150000","Pune","Maharashtra","Executive"
"BMWC0912","BMW X1","Petrol","2022","Black","5650000","Gurugram","Haryana","Premium"
"BMWC0913","BMW i7","Electric","2025","Blue","20900000","Pune","Maharashtra","Premium"
"BMWC0914","BMW X3","Diesel","2026","Red","7700000","Delhi","Delhi","Business"
"BMWC0915","BMW 2 Series Gran Coupe","Petrol","2025","Grey","4850000","Kochi","Kerala","Luxury"
"BMWC0916","BMW i4","Electric","2025","Red","7500000","Ahmedabad","Gujarat","Business"
"BMWC0917","BMW iX1","Electric","2022","Red","6700000","Gurugram","Haryana","Business"
"BMWC0918","BMW X3","Petrol","2022","Silver","7500000","Gurugram","Haryana","Business"
"BMWC0919","BMW X7","Diesel","2022","Red","13550000","Hyderabad","Telangana","Premium"
"BMWC0920","BMW X5","Diesel","2023","Silver","9750000","Gurugram","Haryana","Executive"
"BMWC0921","BMW i4","Electric","2025","Silver","7550000","Mumbai","Maharashtra","Business"
"BMWC0922","BMW X3","Petrol","2024","Grey","7300000","Mumbai","Maharashtra","Business"
"BMWC0923","BMW 7 Series","Petrol","2024","White","17850000","Noida","Uttar Pradesh","Premium"
"BMWC0924","BMW 2 Series Gran Coupe","Petrol","2024","Black","5100000","Kochi","Kerala","Business"
"BMWC0925","BMW i7","Electric","2026","Black","20100000","Hyderabad","Telangana","Executive"
"BMWC0926","BMW iX","Electric","2024","Black","14650000","Coimbatore","Tamil Nadu","Premium"
"BMWC0927","BMW X7","Diesel","2026","Silver","13800000","Jaipur","Rajasthan","Premium"
"BMWC0928","BMW iX","Electric","2023","Red","14000000","Mumbai","Maharashtra","Executive"
"BMWC0929","BMW X7","Diesel","2022","White","13400000","Kochi","Kerala","Premium"
"BMWC0930","BMW X1","Diesel","2025","Silver","5800000","Coimbatore","Tamil Nadu","Executive"
"BMWC0931","BMW X5","Diesel","2024","White","11200000","Kochi","Kerala","Luxury"
"BMWC0932","BMW 5 Series","Diesel","2024","Red","7500000","Ahmedabad","Gujarat","Luxury"
"BMWC0933","BMW X3","Petrol","2021","Black","7500000","Gurugram","Haryana","Luxury"
"BMWC0934","BMW 7 Series","Petrol","2025","Silver","18250000","Jaipur","Rajasthan","Luxury"
"BMWC0935","BMW i7","Electric","2023","Black","20150000","Mumbai","Maharashtra","Premium"
"BMWC0936","BMW 7 Series","Petrol","2022","Silver","19000000","Bengaluru","Karnataka","Business"
"BMWC0937","BMW 3 Series","Diesel","2023","Blue","6500000","Jaipur","Rajasthan","Luxury"
"BMWC0938","BMW X3","Diesel","2025","Silver","7450000","Kolkata","West Bengal","Business"
"BMWC0939","BMW 3 Series","Petrol","2023","Black","6400000","Noida","Uttar Pradesh","Luxury"
"BMWC0940","BMW 7 Series","Petrol","2023","Silver","18450000","Jaipur","Rajasthan","Luxury"
"BMWC0941","BMW X3","Petrol","2026","Red","7250000","Pune","Maharashtra","Executive"
"BMWC0942","BMW 7 Series","Petrol","2024","Blue","17950000","Noida","Uttar Pradesh","Business"
"BMWC0943","BMW iX","Electric","2021","Black","14650000","Chennai","Tamil Nadu","Executive"
"BMWC0944","BMW X1","Diesel","2024","Silver","5600000","Chennai","Tamil Nadu","Premium"
"BMWC0945","BMW 3 Series","Petrol","2026","White","6350000","Mumbai","Maharashtra","Business"
"BMWC0946","BMW 2 Series Gran Coupe","Petrol","2023","Blue","4700000","Chennai","Tamil Nadu","Luxury"
"BMWC0947","BMW i4","Electric","2025","Silver","7250000","Ahmedabad","Gujarat","Premium"
"BMWC0948","BMW 5 Series","Petrol","2024","White","8350000","Chandigarh","Chandigarh","Luxury"
"BMWC0949","BMW X7","Diesel","2025","Grey","13800000","Delhi","Delhi","Premium"
"BMWC0950","BMW iX1","Electric","2021","Grey","6900000","Kolkata","West Bengal","Executive"
"BMWC0951","BMW i5","Electric","2025","Silver","12050000","Coimbatore","Tamil Nadu","Luxury"
"BMWC0952","BMW iX","Electric","2024","White","14400000","Jaipur","Rajasthan","Business"
"BMWC0953","BMW 2 Series Gran Coupe","Diesel","2022","Silver","4900000","Ahmedabad","Gujarat","Business"
"BMWC0954","BMW i5","Electric","2023","Black","12450000","Jaipur","Rajasthan","Executive"
"BMWC0955","BMW 3 Series","Diesel","2023","White","6650000","Chandigarh","Chandigarh","Luxury"
"BMWC0956","BMW X7","Petrol","2022","Grey","14400000","Chandigarh","Chandigarh","Luxury"
"BMWC0957","BMW iX1","Electric","2022","Silver","6850000","Mumbai","Maharashtra","Executive"
"BMWC0958","BMW iX1","Electric","2022","Grey","6850000","Noida","Uttar Pradesh","Premium"
"BMWC0959","BMW i5","Electric","2023","Silver","12500000","Noida","Uttar Pradesh","Business"
"BMWC0960","BMW iX","Electric","2026","White","14300000","Chennai","Tamil Nadu","Luxury"
"BMWC0961","BMW i7","Electric","2026","Silver","20500000","Delhi","Delhi","Premium"
"BMWC0962","BMW X3","Petrol","2026","White","7200000","Noida","Uttar Pradesh","Premium"
"BMWC0963","BMW X3","Petrol","2021","White","7150000","Bengaluru","Karnataka","Business"
"BMWC0964","BMW X7","Diesel","2025","Red","14700000","Mumbai","Maharashtra","Luxury"
"BMWC0965","BMW iX1","Electric","2023","Black","6950000","Jaipur","Rajasthan","Executive"
"BMWC0966","BMW 5 Series","Diesel","2023","Blue","8250000","Delhi","Delhi","Luxury"
"BMWC0967","BMW i4","Electric","2025","White","7200000","Coimbatore","Tamil Nadu","Premium"
"BMWC0968","BMW i4","Electric","2023","Grey","7700000","Noida","Uttar Pradesh","Executive"
"BMWC0969","BMW i5","Electric","2023","Silver","12250000","Delhi","Delhi","Executive"
"BMWC0970","BMW X5","Petrol","2022","Blue","10400000","Kolkata","West Bengal","Business"
"BMWC0971","BMW iX1","Electric","2023","Red","6850000","Chandigarh","Chandigarh","Luxury"
"BMWC0972","BMW i4","Electric","2024","Red","7600000","Jaipur","Rajasthan","Luxury"
"BMWC0973","BMW iX","Electric","2024","Grey","14300000","Kolkata","West Bengal","Executive"
"BMWC0974","BMW 5 Series","Diesel","2022","Black","8300000","Chennai","Tamil Nadu","Luxury"
"BMWC0975","BMW 5 Series","Diesel","2026","White","8450000","Chandigarh","Chandigarh","Premium"
"BMWC0976","BMW 7 Series","Petrol","2022","Black","19350000","Mumbai","Maharashtra","Executive"
"BMWC0977","BMW iX1","Electric","2025","Grey","6850000","Jaipur","Rajasthan","Executive"
"BMWC0978","BMW X1","Petrol","2022","Blue","5700000","Gurugram","Haryana","Premium"
"BMWC0979","BMW 3 Series","Diesel","2024","Red","6900000","Pune","Maharashtra","Executive"
"BMWC0980","BMW X5","Diesel","2022","Grey","10000000","Delhi","Delhi","Business"
"BMWC0981","BMW iX1","Electric","2025","Silver","6850000","Ahmedabad","Gujarat","Luxury"
"BMWC0982","BMW X3","Diesel","2026","Silver","8150000","Chandigarh","Chandigarh","Business"
"BMWC0983","BMW i5","Electric","2023","Blue","12000000","Pune","Maharashtra","Executive"
"BMWC0984","BMW X3","Petrol","2026","White","7050000","Hyderabad","Telangana","Business"
"BMWC0985","BMW iX","Electric","2024","Blue","14100000","Jaipur","Rajasthan","Premium"
"BMWC0986","BMW i5","Electric","2024","Blue","12500000","Delhi","Delhi","Executive"
"BMWC0987","BMW iX","Electric","2022","Silver","14150000","Mumbai","Maharashtra","Premium"
"BMWC0988","BMW 7 Series","Petrol","2025","White","18750000","Bengaluru","Karnataka","Executive"
"BMWC0989","BMW i4","Electric","2023","White","7200000","Delhi","Delhi","Luxury"
"BMWC0990","BMW X7","Petrol","2023","Silver","13750000","Mumbai","Maharashtra","Luxury"
"BMWC0991","BMW iX1","Electric","2024","Blue","6950000","Kochi","Kerala","Executive"
"BMWC0992","BMW iX1","Electric","2022","Red","6800000","Bengaluru","Karnataka","Executive"
"BMWC0993","BMW 3 Series","Petrol","2026","Grey","6700000","Coimbatore","Tamil Nadu","Business"
"BMWC0994","BMW 3 Series","Petrol","2023","Red","6450000","Chennai","Tamil Nadu","Executive"
"BMWC0995","BMW i4","Electric","2025","Red","7650000","Coimbatore","Tamil Nadu","Executive"
"BMWC0996","BMW X3","Petrol","2024","Black","7200000","Ahmedabad","Gujarat","Premium"
"BMWC0997","BMW iX","Electric","2023","White","14650000","Ahmedabad","Gujarat","Business"
"BMWC0998","BMW i7","Electric","2022","White","21250000","Delhi","Delhi","Executive"
"BMWC0999","BMW 5 Series","Diesel","2022","Blue","7450000","Hyderabad","Telangana","Executive"
"BMWC1000","BMW 2 Series Gran Coupe","Petrol","2025","Blue","4850000","Kolkata","West Bengal","Executive"
